dataset,obs_dim,pred_space,loss_space,steps,tau,seed,final_val_x_mse,final_val_v_mse,final_mmd,x_mse_mean,v_mse_mean,mmd_2d,final_train_loss
8gaussians,16,eps,x,1,0.0,42,1618.3194665368646,1621.9756180644035,0.4422007203102112,1614.5806582542136,1618.2280046194792,0.4422007203102112,2.363116979598999
8gaussians,16,u,x,1,0.0,42,5.453108784136192e+16,1.1259682397723034e+17,2.017993688583374,5.453096328731034e+16,1.1259623771419443e+17,2.017993688583374,2.8689938592071837e+24
8gaussians,16,v,x,1,0.0,42,0.5645189662463963,0.7668918594717979,0.3327064514160156,0.5656621439848095,0.7690680176019669,0.3327064514160156,0.4106743335723877
8gaussians,16,x,x,1,0.0,42,0.5608842365909368,0.7625317201018333,0.33085310459136963,0.5632745104376227,0.7673838920891285,0.33085310459136963,0.4089832305908203
