dataset,obs_dim,pred_space,loss_space,steps,tau,seed,final_val_x_mse,final_val_v_mse,final_mmd,x_mse_mean,v_mse_mean,mmd_2d,final_train_loss
8gaussians,16,eps,v,1,0.0,42,1477.4951803339645,1480.7384287416935,0.4525173306465149,1476.14875058271,1479.3903479501605,0.4525173306465149,2.8299193382263184
8gaussians,16,u,v,1,0.0,42,7.440905574914458e+16,1.5767650651078656e+17,1.825671911239624,7.440880798321869e+16,1.576753726394204e+17,1.825671911239624,4.3331874526960626e+24
8gaussians,16,v,v,1,0.0,42,0.567579850088805,0.769967969506979,0.33273208141326904,0.5675413999706507,0.7707054391503334,0.33273208141326904,0.6614768505096436
8gaussians,16,x,v,1,0.0,42,0.5902602397836745,0.8339569866657257,0.3334256410598755,0.5886050744447857,0.8343175463378429,0.3334256410598755,0.8114303350448608
